,Unnamed: 0,rep,n,latent_dim,embed_dim,timesteps,control_horizons,loss,total_cost,id
374,2.0,93,50,5,5,50,0,1568120250.8040085,0,LR (TLN)
375,3.0,93,100,5,5,50,0,0.7899686245608671,0,LR (TLN)
376,0.0,94,3,5,5,50,0,5.189678367413725,0,LR (TLN)
377,1.0,94,10,5,5,50,0,5684.229207097029,0,LR (TLN)
378,2.0,94,50,5,5,50,0,64.01844863568395,0,LR (TLN)
379,3.0,94,100,5,5,50,0,60.06776453533274,0,LR (TLN)
380,0.0,95,3,5,5,50,0,4815.045782177638,0,LR (TLN)
381,1.0,95,10,5,5,50,0,56240025431.497696,0,LR (TLN)
382,2.0,95,50,5,5,50,0,3177.834671442896,0,LR (TLN)
383,3.0,95,100,5,5,50,0,16.87535914272774,0,LR (TLN)
384,0.0,96,3,5,5,50,0,29373166.735913742,0,LR (TLN)
385,1.0,96,10,5,5,50,0,30113711.73563505,0,LR (TLN)
386,2.0,96,50,5,5,50,0,31.12387779693713,0,LR (TLN)
387,3.0,96,100,5,5,50,0,1.718552575248519,0,LR (TLN)
388,0.0,97,3,5,5,50,0,32459.961451384668,0,LR (TLN)
389,1.0,97,10,5,5,50,0,70.74084068080982,0,LR (TLN)
390,2.0,97,50,5,5,50,0,1.7345469281763914,0,LR (TLN)
391,3.0,97,100,5,5,50,0,1617.621198364962,0,LR (TLN)
392,0.0,98,3,5,5,50,0,0.1408835704297744,0,LR (TLN)
393,1.0,98,10,5,5,50,0,26.43659237830547,0,LR (TLN)
394,2.0,98,50,5,5,50,0,338491.6526033224,0,LR (TLN)
395,3.0,98,100,5,5,50,0,146391348056.9864,0,LR (TLN)
396,0.0,99,3,5,5,50,0,70.51079636098525,0,LR (TLN)
397,1.0,99,10,5,5,50,0,424899.0327818324,0,LR (TLN)
398,2.0,99,50,5,5,50,0,34.36125099465573,0,LR (TLN)
399,3.0,99,100,5,5,50,0,20.42954682325021,0,LR (TLN)
