,Unnamed: 0,rep,n,latent_dim,embed_dim,timesteps,control_horizons,loss,total_cost,id
8,,1,80,20,20,50,0,59571137.26527369,0,"LR (20, True)"
9,,1,90,20,20,50,0,2.873941454690524e+16,0,"LR (20, True)"
10,,1,100,20,20,50,0,1.577056098012011e+18,0,"LR (20, True)"
0,,2,5,20,20,50,0,2.466575225670582e+30,0,"LR (20, True)"
1,,2,10,20,20,50,0,20602.170828709633,0,"LR (20, True)"
2,,2,20,20,20,50,0,4007574857.276923,0,"LR (20, True)"
3,,2,30,20,20,50,0,11390.420589398938,0,"LR (20, True)"
4,,2,40,20,20,50,0,1.6706310392260623e+26,0,"LR (20, True)"
5,,2,50,20,20,50,0,7605815.855995926,0,"LR (20, True)"
6,,2,60,20,20,50,0,446815886708.4495,0,"LR (20, True)"
7,,2,70,20,20,50,0,1021.2549850899361,0,"LR (20, True)"
8,,2,80,20,20,50,0,5287296571064371.0,0,"LR (20, True)"
9,,2,90,20,20,50,0,4941.7912833223445,0,"LR (20, True)"
10,,2,100,20,20,50,0,9.640412980941794e+16,0,"LR (20, True)"
0,,3,5,20,20,50,0,207692957072.36432,0,"LR (20, True)"
1,,3,10,20,20,50,0,9.159215055867669e+16,0,"LR (20, True)"
2,,3,20,20,20,50,0,184511773.2549982,0,"LR (20, True)"
3,,3,30,20,20,50,0,3480026.5284006284,0,"LR (20, True)"
4,,3,40,20,20,50,0,21233787.80212017,0,"LR (20, True)"
5,,3,50,20,20,50,0,1050160.131143995,0,"LR (20, True)"
6,,3,60,20,20,50,0,223124583089.88297,0,"LR (20, True)"
7,,3,70,20,20,50,0,644493.6347442461,0,"LR (20, True)"
8,,3,80,20,20,50,0,3.135549656962901e+31,0,"LR (20, True)"
9,,3,90,20,20,50,0,2.1135484152396745e+23,0,"LR (20, True)"
10,,3,100,20,20,50,0,638443417.706814,0,"LR (20, True)"
0,,4,5,20,20,50,0,564928.2024107281,0,"LR (20, True)"
1,,4,10,20,20,50,0,1375.1757044284855,0,"LR (20, True)"
2,,4,20,20,20,50,0,1.006171525328057e+26,0,"LR (20, True)"
3,,4,30,20,20,50,0,298582890.07379264,0,"LR (20, True)"
4,,4,40,20,20,50,0,8.376724876316769e+57,0,"LR (20, True)"
5,,4,50,20,20,50,0,3.1300976973022077e+19,0,"LR (20, True)"
6,,4,60,20,20,50,0,27740.7364853293,0,"LR (20, True)"
7,,4,70,20,20,50,0,1.2583233731926095e+45,0,"LR (20, True)"
8,,4,80,20,20,50,0,698.941271598278,0,"LR (20, True)"
9,,4,90,20,20,50,0,7301565808.103389,0,"LR (20, True)"
10,,4,100,20,20,50,0,1446035.5565337325,0,"LR (20, True)"
0,,5,5,20,20,50,0,42412193.09325151,0,"LR (20, True)"
1,,5,10,20,20,50,0,2.7466980713817965e+23,0,"LR (20, True)"
2,,5,20,20,20,50,0,6.773550127900597e+50,0,"LR (20, True)"
3,,5,30,20,20,50,0,2.2716306478740207e+26,0,"LR (20, True)"
4,,5,40,20,20,50,0,1.4751536887363176e+31,0,"LR (20, True)"
5,,5,50,20,20,50,0,21280789097.180702,0,"LR (20, True)"
6,,5,60,20,20,50,0,91944570348.20798,0,"LR (20, True)"
7,,5,70,20,20,50,0,9.823050773683355e+22,0,"LR (20, True)"
8,,5,80,20,20,50,0,3.453126560887844e+44,0,"LR (20, True)"
9,,5,90,20,20,50,0,4369308377.893122,0,"LR (20, True)"
10,,5,100,20,20,50,0,4.302885063085382e+17,0,"LR (20, True)"
0,,6,5,20,20,50,0,31.702920592917984,0,"LR (20, True)"
1,,6,10,20,20,50,0,8.638741446396215e+27,0,"LR (20, True)"
2,,6,20,20,20,50,0,2.0110542878725683e+55,0,"LR (20, True)"
3,,6,30,20,20,50,0,452.69472702226824,0,"LR (20, True)"
4,,6,40,20,20,50,0,805958658305102.4,0,"LR (20, True)"
5,,6,50,20,20,50,0,4043216.3207879686,0,"LR (20, True)"
6,,6,60,20,20,50,0,24134451765360.066,0,"LR (20, True)"
7,,6,70,20,20,50,0,59369765253.24937,0,"LR (20, True)"
8,,6,80,20,20,50,0,2215446.419075911,0,"LR (20, True)"
9,,6,90,20,20,50,0,299.56255842616184,0,"LR (20, True)"
10,,6,100,20,20,50,0,2746.0902836443393,0,"LR (20, True)"
0,,7,5,20,20,50,0,6923.861966974134,0,"LR (20, True)"
1,,7,10,20,20,50,0,3.498889238718605e+150,0,"LR (20, True)"
2,,7,20,20,20,50,0,7.613141901497093e+77,0,"LR (20, True)"
3,,7,30,20,20,50,0,51703851.323235266,0,"LR (20, True)"
4,,7,40,20,20,50,0,4745.748142987207,0,"LR (20, True)"
5,,7,50,20,20,50,0,227940197287.59937,0,"LR (20, True)"
6,,7,60,20,20,50,0,550503.6376181393,0,"LR (20, True)"
7,,7,70,20,20,50,0,5.524222566900872,0,"LR (20, True)"
8,,7,80,20,20,50,0,59177.267962064,0,"LR (20, True)"
9,,7,90,20,20,50,0,3.189485546455719e+27,0,"LR (20, True)"
10,,7,100,20,20,50,0,7.192250774029942e+88,0,"LR (20, True)"
0,,8,5,20,20,50,0,24789261658.418392,0,"LR (20, True)"
1,,8,10,20,20,50,0,178896139515896.47,0,"LR (20, True)"
2,,8,20,20,20,50,0,1.0034731322012592e+46,0,"LR (20, True)"
3,,8,30,20,20,50,0,157926.88877533312,0,"LR (20, True)"
4,,8,40,20,20,50,0,1067840505.7830608,0,"LR (20, True)"
5,,8,50,20,20,50,0,59.66422210455549,0,"LR (20, True)"
6,,8,60,20,20,50,0,4.122567601357836e+19,0,"LR (20, True)"
7,,8,70,20,20,50,0,5395.327845221779,0,"LR (20, True)"
8,,8,80,20,20,50,0,1259355.2167348403,0,"LR (20, True)"
9,,8,90,20,20,50,0,2196384786845.7847,0,"LR (20, True)"
10,,8,100,20,20,50,0,52815303724910.6,0,"LR (20, True)"
0,,9,5,20,20,50,0,6.141432375362276e+16,0,"LR (20, True)"
1,,9,10,20,20,50,0,17848124405.58497,0,"LR (20, True)"
2,,9,20,20,20,50,0,1578258732869297.5,0,"LR (20, True)"
3,,9,30,20,20,50,0,228414078.00748786,0,"LR (20, True)"
4,,9,40,20,20,50,0,617248367.3344644,0,"LR (20, True)"
5,,9,50,20,20,50,0,4.741569854806359e+28,0,"LR (20, True)"
6,,9,60,20,20,50,0,1.8530758152047522e+24,0,"LR (20, True)"
7,,9,70,20,20,50,0,2245.7947115005722,0,"LR (20, True)"
8,,9,80,20,20,50,0,846023404255.3214,0,"LR (20, True)"
9,,9,90,20,20,50,0,64687152.735834874,0,"LR (20, True)"
10,,9,100,20,20,50,0,6.224048642911337e+18,0,"LR (20, True)"
0,,10,5,20,20,50,0,90948857680.14323,0,"LR (20, True)"
1,,10,10,20,20,50,0,3415023012.474307,0,"LR (20, True)"
2,,10,20,20,20,50,0,2.0605870747811394e+62,0,"LR (20, True)"
3,,10,30,20,20,50,0,167.21989684080478,0,"LR (20, True)"
4,,10,40,20,20,50,0,9.145559197552005e+22,0,"LR (20, True)"
5,,10,50,20,20,50,0,569.090667224898,0,"LR (20, True)"
6,,10,60,20,20,50,0,2.2319519759575358e+88,0,"LR (20, True)"
7,,10,70,20,20,50,0,10933631.406475876,0,"LR (20, True)"
8,,10,80,20,20,50,0,2681002250.116505,0,"LR (20, True)"
9,,10,90,20,20,50,0,195393695097.451,0,"LR (20, True)"
10,,10,100,20,20,50,0,26661307.956340577,0,"LR (20, True)"
0,,11,5,20,20,50,0,141310.54386683207,0,"LR (20, True)"
1,,11,10,20,20,50,0,1121308324282.7368,0,"LR (20, True)"
2,,11,20,20,20,50,0,98738220859.47366,0,"LR (20, True)"
3,,11,30,20,20,50,0,218308.4442711034,0,"LR (20, True)"
4,,11,40,20,20,50,0,6.707421468651548e+19,0,"LR (20, True)"
5,,11,50,20,20,50,0,26046.239627912764,0,"LR (20, True)"
6,,11,60,20,20,50,0,90836.43561867136,0,"LR (20, True)"
7,,11,70,20,20,50,0,inf,0,"LR (20, True)"
8,,11,80,20,20,50,0,2093719914.3400726,0,"LR (20, True)"
9,,11,90,20,20,50,0,275812664935329.34,0,"LR (20, True)"
10,,11,100,20,20,50,0,2.028738917495786e+33,0,"LR (20, True)"
0,,12,5,20,20,50,0,241907.24560518088,0,"LR (20, True)"
1,,12,10,20,20,50,0,1.3500690354535274e+22,0,"LR (20, True)"
2,,12,20,20,20,50,0,1.3664866609240894e+53,0,"LR (20, True)"
3,,12,30,20,20,50,0,4745.558252597411,0,"LR (20, True)"
4,,12,40,20,20,50,0,110372578990.3248,0,"LR (20, True)"
5,,12,50,20,20,50,0,774.5404910301658,0,"LR (20, True)"
6,,12,60,20,20,50,0,4594.506718043426,0,"LR (20, True)"
7,,12,70,20,20,50,0,1802153484363.3958,0,"LR (20, True)"
8,,12,80,20,20,50,0,29349113440.467033,0,"LR (20, True)"
9,,12,90,20,20,50,0,2.6828721648982666e+22,0,"LR (20, True)"
10,,12,100,20,20,50,0,3.546503839870174e+19,0,"LR (20, True)"
0,,13,5,20,20,50,0,61.93462904961579,0,"LR (20, True)"
1,,13,10,20,20,50,0,23817531.79975818,0,"LR (20, True)"
2,,13,20,20,20,50,0,3.709447622947527e+48,0,"LR (20, True)"
3,,13,30,20,20,50,0,2438529.7032055752,0,"LR (20, True)"
4,,13,40,20,20,50,0,2271536517614720.5,0,"LR (20, True)"
5,,13,50,20,20,50,0,3.0965713924641644e+18,0,"LR (20, True)"
6,,13,60,20,20,50,0,83320669718.22849,0,"LR (20, True)"
7,,13,70,20,20,50,0,205.54275783678094,0,"LR (20, True)"
8,,13,80,20,20,50,0,1.7409756899009204e+19,0,"LR (20, True)"
9,,13,90,20,20,50,0,8157437.328411763,0,"LR (20, True)"
10,,13,100,20,20,50,0,2.708866561245166e+23,0,"LR (20, True)"
0,,14,5,20,20,50,0,3.9274699426524965e+44,0,"LR (20, True)"
1,,14,10,20,20,50,0,407321000.7415808,0,"LR (20, True)"
2,,14,20,20,20,50,0,1.592013388987144e+67,0,"LR (20, True)"
3,,14,30,20,20,50,0,27283820017831.305,0,"LR (20, True)"
4,,14,40,20,20,50,0,441593159.7641568,0,"LR (20, True)"
5,,14,50,20,20,50,0,9.733398193958583e+20,0,"LR (20, True)"
6,,14,60,20,20,50,0,14448.31773578993,0,"LR (20, True)"
7,,14,70,20,20,50,0,2.878122044739161e+24,0,"LR (20, True)"
8,,14,80,20,20,50,0,79145324064242.53,0,"LR (20, True)"
9,,14,90,20,20,50,0,5498469502056.446,0,"LR (20, True)"
10,,14,100,20,20,50,0,34160638.544541225,0,"LR (20, True)"
0,,15,5,20,20,50,0,8896688.332222043,0,"LR (20, True)"
1,,15,10,20,20,50,0,190027.67325158382,0,"LR (20, True)"
2,,15,20,20,20,50,0,1.0192014672744174e+17,0,"LR (20, True)"
3,,15,30,20,20,50,0,2.5683585947292773e+48,0,"LR (20, True)"
4,,15,40,20,20,50,0,2163881149329396.8,0,"LR (20, True)"
5,,15,50,20,20,50,0,7.24201265310082e+186,0,"LR (20, True)"
6,,15,60,20,20,50,0,3241619200574160.5,0,"LR (20, True)"
7,,15,70,20,20,50,0,178502.8742772167,0,"LR (20, True)"
8,,15,80,20,20,50,0,606233737105.8245,0,"LR (20, True)"
9,,15,90,20,20,50,0,6.387021648438874e+95,0,"LR (20, True)"
10,,15,100,20,20,50,0,8031890952588.557,0,"LR (20, True)"
0,,16,5,20,20,50,0,2.4737883200235774e+32,0,"LR (20, True)"
1,,16,10,20,20,50,0,1554083036.622442,0,"LR (20, True)"
2,,16,20,20,20,50,0,13613200348067.125,0,"LR (20, True)"
3,,16,30,20,20,50,0,4.8384134832186095e+33,0,"LR (20, True)"
4,,16,40,20,20,50,0,2.753463787062524e+28,0,"LR (20, True)"
5,,16,50,20,20,50,0,6.29376367825654e+36,0,"LR (20, True)"
6,,16,60,20,20,50,0,6.406080655311169e+24,0,"LR (20, True)"
7,,16,70,20,20,50,0,265934552.09205347,0,"LR (20, True)"
8,,16,80,20,20,50,0,332008.6585270647,0,"LR (20, True)"
9,,16,90,20,20,50,0,1.2539240255576362e+27,0,"LR (20, True)"
10,,16,100,20,20,50,0,7.872486833189923e+122,0,"LR (20, True)"
0,,17,5,20,20,50,0,1797.99866708747,0,"LR (20, True)"
1,,17,10,20,20,50,0,32068.83870147295,0,"LR (20, True)"
2,,17,20,20,20,50,0,1.6310876001561114e+109,0,"LR (20, True)"
3,,17,30,20,20,50,0,212.1756265994818,0,"LR (20, True)"
4,,17,40,20,20,50,0,960817.2755471126,0,"LR (20, True)"
5,,17,50,20,20,50,0,6.435913921914761e+93,0,"LR (20, True)"
6,,17,60,20,20,50,0,2.5424621200775253,0,"LR (20, True)"
7,,17,70,20,20,50,0,5211165909184082.0,0,"LR (20, True)"
8,,17,80,20,20,50,0,54461845.62189873,0,"LR (20, True)"
9,,17,90,20,20,50,0,81343692450934.86,0,"LR (20, True)"
10,,17,100,20,20,50,0,1.1997632956958234e+17,0,"LR (20, True)"
0,,18,5,20,20,50,0,566472.0735471576,0,"LR (20, True)"
1,,18,10,20,20,50,0,18080612.40089208,0,"LR (20, True)"
2,,18,20,20,20,50,0,4.3760684865995607e+21,0,"LR (20, True)"
3,,18,30,20,20,50,0,2109501.239566918,0,"LR (20, True)"
4,,18,40,20,20,50,0,25275719904599.586,0,"LR (20, True)"
5,,18,50,20,20,50,0,2198819921.493954,0,"LR (20, True)"
6,,18,60,20,20,50,0,1085768582342.9514,0,"LR (20, True)"
7,,18,70,20,20,50,0,1.1374610664576514e+22,0,"LR (20, True)"
8,,18,80,20,20,50,0,1.5229744602217738e+70,0,"LR (20, True)"
9,,18,90,20,20,50,0,41168.90469337235,0,"LR (20, True)"
10,,18,100,20,20,50,0,12089661464.875845,0,"LR (20, True)"
0,,19,5,20,20,50,0,515624005983.8551,0,"LR (20, True)"
1,,19,10,20,20,50,0,4623724.531479061,0,"LR (20, True)"
2,,19,20,20,20,50,0,1.3187212737438627e+59,0,"LR (20, True)"
3,,19,30,20,20,50,0,12508772.065868795,0,"LR (20, True)"
4,,19,40,20,20,50,0,24973192723.673405,0,"LR (20, True)"
5,,19,50,20,20,50,0,7.312168791790076e+28,0,"LR (20, True)"
6,,19,60,20,20,50,0,3.628897726251441e+178,0,"LR (20, True)"
7,,19,70,20,20,50,0,1.0570115246780158e+22,0,"LR (20, True)"
8,,19,80,20,20,50,0,1.5518540367491466e+17,0,"LR (20, True)"
9,,19,90,20,20,50,0,77.5237449979883,0,"LR (20, True)"
10,,19,100,20,20,50,0,2.881773088331934e+21,0,"LR (20, True)"
0,,20,5,20,20,50,0,37541.78101172011,0,"LR (20, True)"
1,,20,10,20,20,50,0,317740103.0696775,0,"LR (20, True)"
2,,20,20,20,20,50,0,1.033224657744704e+50,0,"LR (20, True)"
3,,20,30,20,20,50,0,7.869571495760677e+21,0,"LR (20, True)"
4,,20,40,20,20,50,0,38377.4176265727,0,"LR (20, True)"
5,,20,50,20,20,50,0,4528.51179957447,0,"LR (20, True)"
6,,20,60,20,20,50,0,4.529877280053488e+63,0,"LR (20, True)"
7,,20,70,20,20,50,0,152.22590472917477,0,"LR (20, True)"
8,,20,80,20,20,50,0,16990389169.702545,0,"LR (20, True)"
9,,20,90,20,20,50,0,12894685629.199654,0,"LR (20, True)"
10,,20,100,20,20,50,0,573940221.7455109,0,"LR (20, True)"
0,,21,5,20,20,50,0,270203.8081656798,0,"LR (20, True)"
1,,21,10,20,20,50,0,3.933383600993562e+28,0,"LR (20, True)"
2,,21,20,20,20,50,0,1.9792971745822936e+175,0,"LR (20, True)"
3,,21,30,20,20,50,0,6.284551502328368e+41,0,"LR (20, True)"
4,,21,40,20,20,50,0,1.5525581503802134e+23,0,"LR (20, True)"
5,,21,50,20,20,50,0,14013.062035757957,0,"LR (20, True)"
6,,21,60,20,20,50,0,13215.12242874641,0,"LR (20, True)"
7,,21,70,20,20,50,0,18313524673691.055,0,"LR (20, True)"
8,,21,80,20,20,50,0,262977974209.7837,0,"LR (20, True)"
9,,21,90,20,20,50,0,2613743.845742021,0,"LR (20, True)"
10,,21,100,20,20,50,0,11216899361647.91,0,"LR (20, True)"
0,,22,5,20,20,50,0,2.217576649129192e+19,0,"LR (20, True)"
1,,22,10,20,20,50,0,24646.391394752638,0,"LR (20, True)"
2,,22,20,20,20,50,0,3.3363605563271246e+105,0,"LR (20, True)"
3,,22,30,20,20,50,0,1.8175566265695854e+34,0,"LR (20, True)"
4,,22,40,20,20,50,0,inf,0,"LR (20, True)"
5,,22,50,20,20,50,0,1.0665723350491872e+16,0,"LR (20, True)"
6,,22,60,20,20,50,0,5930866.316899724,0,"LR (20, True)"
7,,22,70,20,20,50,0,3830788116.6612053,0,"LR (20, True)"
8,,22,80,20,20,50,0,15379.62592126418,0,"LR (20, True)"
9,,22,90,20,20,50,0,779030506440.7699,0,"LR (20, True)"
10,,22,100,20,20,50,0,2297706597827.2637,0,"LR (20, True)"
0,,23,5,20,20,50,0,381312.1918652883,0,"LR (20, True)"
1,,23,10,20,20,50,0,8.864429733848148e+65,0,"LR (20, True)"
2,,23,20,20,20,50,0,inf,0,"LR (20, True)"
3,,23,30,20,20,50,0,70099.4533295293,0,"LR (20, True)"
4,,23,40,20,20,50,0,2157600.248514464,0,"LR (20, True)"
5,,23,50,20,20,50,0,20234476085.250435,0,"LR (20, True)"
6,,23,60,20,20,50,0,1.010607328972502e+18,0,"LR (20, True)"
7,,23,70,20,20,50,0,9.883567239304374e+16,0,"LR (20, True)"
8,,23,80,20,20,50,0,286263.39928442345,0,"LR (20, True)"
9,,23,90,20,20,50,0,286367616838.6668,0,"LR (20, True)"
10,,23,100,20,20,50,0,1.8132147641632857e+48,0,"LR (20, True)"
0,,24,5,20,20,50,0,6141447.582939701,0,"LR (20, True)"
1,,24,10,20,20,50,0,1.6808525519498164e+16,0,"LR (20, True)"
2,,24,20,20,20,50,0,1.3694384459769003e+26,0,"LR (20, True)"
3,,24,30,20,20,50,0,4081817.8307358297,0,"LR (20, True)"
4,,24,40,20,20,50,0,1.7761434844402736e+20,0,"LR (20, True)"
5,,24,50,20,20,50,0,4.6439447724319223e+58,0,"LR (20, True)"
6,,24,60,20,20,50,0,150073.782825849,0,"LR (20, True)"
7,,24,70,20,20,50,0,3.572479612257268e+41,0,"LR (20, True)"
8,,24,80,20,20,50,0,1068031359200175.0,0,"LR (20, True)"
9,,24,90,20,20,50,0,1.957032125228474e+21,0,"LR (20, True)"
10,,24,100,20,20,50,0,1.141351871509439e+96,0,"LR (20, True)"
0,,25,5,20,20,50,0,1.0278952805047653e+17,0,"LR (20, True)"
1,,25,10,20,20,50,0,332475342.12042534,0,"LR (20, True)"
2,,25,20,20,20,50,0,1.6889267276769817e+60,0,"LR (20, True)"
3,,25,30,20,20,50,0,10110153.011144185,0,"LR (20, True)"
4,,25,40,20,20,50,0,18830600311.376366,0,"LR (20, True)"
5,,25,50,20,20,50,0,6748161.153403309,0,"LR (20, True)"
6,,25,60,20,20,50,0,1411856424477673.2,0,"LR (20, True)"
7,,25,70,20,20,50,0,38340454.87918222,0,"LR (20, True)"
8,,25,80,20,20,50,0,11518084244.998299,0,"LR (20, True)"
9,,25,90,20,20,50,0,9.75030769407306e+19,0,"LR (20, True)"
10,,25,100,20,20,50,0,362095.2643161791,0,"LR (20, True)"
0,,26,5,20,20,50,0,8.725528526545647e+155,0,"LR (20, True)"
1,,26,10,20,20,50,0,233142508874440.1,0,"LR (20, True)"
2,,26,20,20,20,50,0,7.428403027257413e+49,0,"LR (20, True)"
3,,26,30,20,20,50,0,1.7305033108241727e+87,0,"LR (20, True)"
4,,26,40,20,20,50,0,2.2307505718884423e+63,0,"LR (20, True)"
5,,26,50,20,20,50,0,575.4158878583684,0,"LR (20, True)"
6,,26,60,20,20,50,0,6869181316.116417,0,"LR (20, True)"
7,,26,70,20,20,50,0,3.316369928276967e+24,0,"LR (20, True)"
8,,26,80,20,20,50,0,1.8966367169762455e+23,0,"LR (20, True)"
9,,26,90,20,20,50,0,4951273332068.709,0,"LR (20, True)"
10,,26,100,20,20,50,0,1.1391343804084014e+35,0,"LR (20, True)"
0,,27,5,20,20,50,0,6.704196535653217e+19,0,"LR (20, True)"
1,,27,10,20,20,50,0,1.277951558951539e+69,0,"LR (20, True)"
2,,27,20,20,20,50,0,1.2817339017083658e+70,0,"LR (20, True)"
3,,27,30,20,20,50,0,8198476460.366514,0,"LR (20, True)"
4,,27,40,20,20,50,0,615819864.4313643,0,"LR (20, True)"
5,,27,50,20,20,50,0,2.8361718896156058e+19,0,"LR (20, True)"
6,,27,60,20,20,50,0,1763068360866827.5,0,"LR (20, True)"
7,,27,70,20,20,50,0,860388944498.8961,0,"LR (20, True)"
8,,27,80,20,20,50,0,7.4266241908110465e+28,0,"LR (20, True)"
9,,27,90,20,20,50,0,3.907967194617025e+54,0,"LR (20, True)"
10,,27,100,20,20,50,0,2.3508474589726855e+19,0,"LR (20, True)"
0,,28,5,20,20,50,0,5360453146085167.0,0,"LR (20, True)"
1,,28,10,20,20,50,0,2577319.4645257634,0,"LR (20, True)"
2,,28,20,20,20,50,0,2358639053422955.0,0,"LR (20, True)"
3,,28,30,20,20,50,0,627840646.9468516,0,"LR (20, True)"
4,,28,40,20,20,50,0,3.3031979701551826e+38,0,"LR (20, True)"
5,,28,50,20,20,50,0,1.0039976533723492e+26,0,"LR (20, True)"
6,,28,60,20,20,50,0,479298590.39928305,0,"LR (20, True)"
7,,28,70,20,20,50,0,6.197544769865687e+70,0,"LR (20, True)"
8,,28,80,20,20,50,0,3602815851595211.0,0,"LR (20, True)"
9,,28,90,20,20,50,0,4.516951841675658e+103,0,"LR (20, True)"
10,,28,100,20,20,50,0,29070118.30420767,0,"LR (20, True)"
0,,29,5,20,20,50,0,16674208480.95583,0,"LR (20, True)"
1,,29,10,20,20,50,0,1.3042529255340117e+21,0,"LR (20, True)"
2,,29,20,20,20,50,0,7.147480679589391e+57,0,"LR (20, True)"
3,,29,30,20,20,50,0,257976470745.52948,0,"LR (20, True)"
4,,29,40,20,20,50,0,6480186256342.893,0,"LR (20, True)"
5,,29,50,20,20,50,0,2463.4606392009327,0,"LR (20, True)"
6,,29,60,20,20,50,0,5.30460982648523e+21,0,"LR (20, True)"
7,,29,70,20,20,50,0,5.632939673060573e+39,0,"LR (20, True)"
8,,29,80,20,20,50,0,495412429.88878804,0,"LR (20, True)"
9,,29,90,20,20,50,0,1108038495.709705,0,"LR (20, True)"
10,,29,100,20,20,50,0,1704253502.2478566,0,"LR (20, True)"
